COD;MUNI;cv_bcg;prop_populacao_com_renda_menosqmeio_SM;prop_populacao_pobreza_extrema;Renda_media_domic_per_capita;Taxa_de_analfabetismo;Taxa_de_desemprego_16a_emais;PIB_per_capita;Saneamento_inadequado;Taxa_urbanizacao;Gini;CoberturaESF;CoberturaAB;Inc_tb22;mort_tb22;prop_cont22;populacao_residente
316556;SEM-PEIXE;121.05;45.44;8.74;349;15.6;1.68;8975.38;45.05;52.93;0.4442;100;100;0;0;0;2579
316557;SENADOR AMARAL;97.5;44.55;7.07;268;10.9;1.52;8668.64;11.66;59.42;0.4573;100;100;0;0;0;5365
316560;SENADOR CORTES;55.56;40.31;2.47;647;11.7;5.26;8104.62;18.07;76.06;0.5846;100;100;0;0;0;2001
316570;SENADOR FIRMINO;98.65;42.19;3.71;285;10.1;2.9;8023.55;18.49;64.77;0.4386;100;100;0;0;0;7902
316580;SENADOR JOSE BENTO;53.33;31.63;2.26;419;11.8;3.29;11739.7;25.6;36.56;0.4012;100;100;0;0;0;1422
316590;SENADOR MODESTINO GONCALVES;164.52;62.83;14.49;211;22.7;5.1;9743.32;44.61;39.42;0.4339;100;100;24.65483284;0;0;4056
316600;SENHORA DE OLIVEIRA;106.12;53.86;9.08;236;12.3;3.84;7895.31;20.83;57.29;0.4529;100;100;17.28309631;17.28309631;100;5786
316610;SENHORA DO PORTO;35.29;57.09;13.65;278;18.7;3.91;7831.79;49.76;36.77;0.476;100;100;0;0;0;3516
316620;SENHORA DOS REMEDIOS;75.76;58.08;13.42;222;12.6;7.31;6545.75;27.01;33.64;0.4464;98.96;100;9.547451019;0;0;10474
316630;SERICITA;125.81;51.6;11.15;221;17.7;1.11;9249.7;42.97;52.16;0.4523;100;100;27.24795723;0;0;7340
316640;SERITINGA;306.67;36.37;3.31;345;9.7;7.24;21714.49;13.37;82.9;0.4284;100;100;53.85029602;0;0;1857
316650;SERRA AZUL DE MINAS;126.67;70.98;24.26;172;28.6;6.01;5787.24;47.58;40.52;0.5483;100;100;0;0;0;4292
316660;SERRA DA SAUDADE;200;31.74;0.62;341;13.4;0;17236.1;18.34;64.66;0.3792;100;100;0;0;0;771
316670;SERRA DOS AIMORES;148.31;51.54;6.86;415;19.5;9.02;10569.37;8.26;80.53;0.5723;100;100;11.46131802;0;100;8725
316680;SERRA DO SALITRE;70.31;25.99;1.26;850;8.7;3;16961.47;20.95;73.51;0.5316;100;100;42.55319214;0;100;11750
316690;SERRANIA;77.78;38.17;0.96;343;14;1.99;11242;2.56;87.19;0.4491;100;100;13.04291153;0;0;7667
316695;SERRANOPOLIS DE MINAS;85.71;58.63;15.77;256;19.2;2.53;5726.67;48.91;39.05;0.5356;100;100;0;20.67824554;0;4836
316700;SERRANOS;13.33;50.55;4.13;259;17.7;3.46;17131.72;16.69;77.34;0.5075;100;100;102.6167297;0;100;1949
316710;SERRO;83.15;62.74;16.25;182;18.9;7.38;8457.85;32.49;61.89;0.6597;100;100;4.781257629;0;0;20915
316720;SETE LAGOAS;65.64;22.67;1.37;484;3.9;8.21;35787.37;1.17;97.57;0.5353;69.1;84.75;16.3968029;1.639680266;100;243950
316730;SILVEIRANIA;68.97;38.75;3.64;385;11.9;5.9;8903.86;22.42;65.19;0.4107;100;100;0;0;0;2267
316740;SILVIANOPOLIS;148.84;25.59;0.84;456;12;3.27;12538.69;6;60.48;0.4721;100;100;15.97954655;0;0;6258
316750;SIMAO PEREIRA;92;44.32;3.65;363;11.1;13.61;12272.7;9.27;58.97;0.5141;100;100;0;0;0;2621
316760;SIMONESIA;112.72;49.71;8.7;286;17;2.52;6297.16;47.13;38.78;0.5094;100;100;10.08369446;0;100;19834
316770;SOBRALIA;228.95;52.4;9.07;290;19.5;7.51;7313.72;27.84;70.82;0.4885;100;100;36.52301025;0;0;5476
316780;SOLEDADE DE MINAS;119.3;35.22;2.97;414;9.2;5.93;7661.2;11.87;66.26;0.4544;100;100;16.06167603;0;0;6226
316790;TABULEIRO;142.86;35.2;2.71;382;11.9;5.42;8714.74;17.64;66.22;0.456;92;92;0;0;0;3669
316800;TAIOBEIRAS;79.56;49.52;6.56;229;17.4;5.46;9758.56;10.71;81.06;0.5166;100;100;17.31451797;0;100;34653
316805;TAPARUBA;97.5;46.92;5.16;281;16.4;3.35;8397.68;28.82;44.79;0.3994;100;100;0;0;0;3093
316810;TAPIRA;44.19;21.87;1.48;810;5.7;3.36;102363.77;29.43;66.73;0.5532;72.28;72.28;0;0;0;4890
316820;TAPIRAI;126.67;34.42;2.27;485;14.3;2.52;19132.05;27.41;57.93;0.4552;100;100;0;0;0;1869
316830;TAQUARACU DE MINAS;42.86;41.92;4.59;343;13.9;5.17;10554.25;33.73;46.26;0.4547;84.62;100;0;0;0;4120
316840;TARUMIRIM;85.06;57.05;6.51;286;17.1;5.89;7081.68;27.68;56.1;0.4812;100;100;7.002800941;0;0;14280
316850;TEIXEIRAS;110.08;43.42;3.63;273;10.3;6.16;8117.15;19.63;67.13;0.5609;100;100;8.5616436;0;0;11680
316860;TEOFILO OTONI;154.15;42.53;4.56;261;12.6;9.29;13717.1;11.76;81.69;0.5853;83.43;90.82;28.31477547;0.707869411;100;141269
316870;TIMOTEO;73.49;21.4;1.26;507;4;11.91;28461.27;0.55;99.85;0.4893;65.28;84.25;16.43511391;1.095674276;100;91268
316880;TIRADENTES;70;27.13;0.93;638;5.7;2.84;13794.62;5.95;77.23;0.5748;100;100;49.01960754;0;71.42857361;8160
316890;TIROS;110.47;33.6;3.28;460;11.4;1.93;19282.11;23.37;69.72;0.5427;100;100;0;0;0;6369
316900;TOCANTINS;89.69;25.02;1.73;356;8.8;4.9;13115.61;10.85;81.58;0.4237;100;100;29.81692314;0;100;16769
316905;TOCOS DO MOJI;125;31.09;3.54;368;9.9;2.71;9769.88;8.47;25.77;0.4184;0;100;0;0;0;4117
316910;TOLEDO;95.45;29.72;2.35;360;15.5;2.1;7641.61;6.24;37.99;0.4013;100;100;0;0;0;6336
316920;TOMBOS;132.86;36.99;2.43;309;14.7;9.3;8958.51;11.59;79.71;0.5328;100;100;13.01574898;13.01574898;100;7683
316930;TRES CORACOES;83.91;29.83;1.62;472;7.2;9.5;23013.33;4;90.46;0.5655;69.45;78.89;22.34331703;0;66.66666412;80561
316935;TRES MARIAS;83.73;32.99;2.16;408;7.6;8.16;36763.05;5.52;94.78;0.5297;85.3;94.57;9.073861122;0;0;33062
316940;TRES PONTAS;83.17;27.84;1.14;333;8.6;5.77;15353.67;10.67;85.93;0.5126;36.48;69.04;12.25339985;0;100;57127
316950;TUMIRITINGA;67.82;52.87;6.89;295;17.9;8.86;6628.34;19.32;68.7;0.4635;100;100;14.71237278;0;0;6797
316960;TUPACIGUARA;99.01;28.1;2.15;437;8.7;7.54;17298.07;5.22;91.13;0.5047;68.11;68.11;23.56082535;3.926804304;0;25466
316970;TURMALINA;83.6;46.06;6.62;250;14.4;6.5;10541.02;23.58;71.59;0.5058;100;100;4.930966377;0;0;20280
316980;TURVOLANDIA;86.25;26.04;1.22;437;9.1;2.31;15729.61;21.22;62.47;0.4949;100;100;0;0;0;5099
316990;UBA;120.77;23.62;0.7;365;5.4;3.86;21342.14;2.76;96.18;0.5044;62.7;67.89;44.91715622;0.847493529;53.01204681;117995
317000;UBAI;130.25;70.26;19.36;195;19.8;10.35;5791.12;14.21;48.5;0.4951;100;100;71.08443451;7.89827013;0;12661
317005;UBAPORANGA;94.52;49.29;8.67;305;15.4;6.83;7191.86;34.22;53.44;0.4113;100;100;23.97315025;0;0;12514
317010;UBERABA;76.07;15.22;0.5;524;4;5.31;34509.47;1.49;97.77;0.5052;54.78;72.86;18.80820656;1.469391108;93.37016296;340277
317020;UBERLANDIA;130.81;14.52;0.48;489;3.6;5.16;39857.78;0.8;97.23;0.5122;20.46;53.25;19.3887043;1.41523385;58.68263626;706597
317030;UMBURATIBA;115.15;56.25;10.09;285;24.9;7.99;13123.01;17.9;57.6;0.4973;100;100;0;0;0;2582
317040;UNAI;92.35;30.21;2.93;416;8.7;5.77;27467.84;12.43;80.36;0.5347;53.15;53.15;8.190870285;1.170124412;100;85461
317043;UNIAO DE MINAS;116.67;31.67;2.79;474;13.4;8.19;21103.23;24.74;61.7;0.4588;80.16;80.16;0;0;0;4265
317047;URUANA DE MINAS;35.48;54.88;12.17;280;17.7;7.59;11656.4;30.14;56.2;0.5361;100;100;0;0;0;3256
317050;URUCANIA;149.67;44.28;3.03;404;15.3;8.77;14507.42;7.64;77.21;0.4131;100;100;0;0;0;10333
317052;URUCUIA;192.39;69.16;14.94;189;12.8;9.98;5424.62;40.3;45.32;0.4704;100;100;0;0;0;17470
317057;VARGEM ALEGRE;83.33;48.58;7.08;318;18.1;11.91;6336.52;16.09;73.84;0.4994;100;100;30.95975304;0;100;6460
317060;VARGEM BONITA;95.65;27.92;1.48;412;7.3;1.25;13188.26;13.16;52.8;0.3889;100;100;46.66355515;0;100;2143
317065;VARGEM GRANDE DO RIO PARDO;126.23;65.12;13.78;190;25;10.47;6548.81;42.16;51.15;0.4576;100;100;0;0;0;5045
317070;VARGINHA;85.1;17.51;0.74;415;4.2;6.62;31103.66;1.27;96.73;0.5186;45.81;79.01;11.62723064;0.726701915;100;137608
317075;VARJAO DE MINAS;82.8;25.13;1.79;391;8;8.16;20959.7;11.2;82.94;0.4042;100;100;0;0;0;7235
317080;VARZEA DA PALMA;143.33;46.99;4.38;287;12.9;9.97;16929.96;8.13;87.44;0.47;96.09;100;9.974813461;2.493703365;0;40101
317090;VARZELANDIA;127.64;70.91;23.96;161;24.1;7.34;6189.42;15.82;46.58;0.5144;100;100;5.184033394;0;100;19290
317100;VAZANTE;68.46;25.89;1.37;754;7.6;7.55;24650.98;9.45;80.71;0.4606;100;100;4.832785606;0;0;20692
317103;VERDELANDIA;151.16;72.72;13.19;240;26.3;10.3;8167.3;34.51;57.06;0.4558;100;100;20.99296761;0;100;9527
317107;VEREDINHA;44.44;55.36;13.32;228;20.3;6.09;11804.23;28.48;67.92;0.4346;100;100;0;0;0;5733
317110;VERISSIMO;80.65;37.91;1.22;521;8.9;9.16;26512.52;28.07;58.48;0.5029;86.27;100;0;0;0;4090
317115;VERMELHO NOVO;105.56;54.86;13.72;291;13.6;3.02;6912.56;53.75;39.5;0.5316;100;100;0;0;0;4852
317120;VESPASIANO;40.72;30.39;1.28;0;6.1;7.78;20383.59;0.14;100;0.438;29.74;77.35;22.75330162;3.033773422;100;131849
317130;VICOSA;102.36;25.18;1.65;431;5.2;6.32;15604.37;3.02;93.19;0.5628;56.88;75.91;6.25703907;0;100;79910
317140;VIEIRAS;15.15;46.22;2.77;343;13.8;3.39;8765.61;29.47;49.66;0.4314;100;100;0;0;0;3570
317150;MATHIAS LOBATO;288.46;69.64;9.26;284;17.8;15.56;8416.36;5.56;90.8;0.5777;100;100;63.35128403;0;100;3157
317160;VIRGEM DA LAPA;145.95;58.9;14.94;194;21.6;10.77;6170.77;32.57;50.22;0.4999;100;100;0;0;0;13729
317170;VIRGINIA;130.61;45.74;7.36;273;11.6;2.07;11478.9;36.06;45.65;0.4741;100;100;11.55802155;0;0;8652
317180;VIRGINOPOLIS;71.32;47.89;7.07;259;12.6;8.09;10746.54;28.98;58.72;0.4983;100;100;9.561143875;0;100;10459
317190;VIRGOLANDIA;175.51;58.12;14.72;279;21;5.99;7129.51;25.23;60.13;0.5019;100;100;18.85725021;0;0;5303
317200;VISCONDE DO RIO BRANCO;91.46;24.94;1.29;360;8.5;5.11;22657.89;7.97;82.71;0.4941;72.95;90.57;32.29452515;4.613503933;100;43351
317210;VOLTA GRANDE;79.63;41.18;3.45;318;12.5;6.79;15486.51;11.92;74.99;0.523;100;100;18.97533226;0;0;5270
317220;WENCESLAU BRAZ;73.68;42.98;1.55;335;6.5;2.16;8564.14;2.55;49.75;0.436;100;100;0;0;0;2543
320010;AFONSO CLAUDIO;72.22;41.3;7.35;335;13.7;3.78;10629.47;30.94;51;0.5101;100;100;13.19000244;0;100;30326
320013;AGUIA BRANCA;79.07;43.91;7.17;339;15;3.51;13730.84;58.67;32.05;0.5275;100;100;51.96965027;0;100;9621
320016;AGUA DOCE DO NORTE;43.17;52;9.68;377;19.5;4.65;9803.11;33.68;56.91;0.4892;100;100;9.258401871;0;0;10801
320020;ALEGRE;24.8;32.16;3.55;324;13.2;5.44;12900.9;18.41;69.92;0.5291;100;100;10.04385853;3.347952843;0;29869
320030;ALFREDO CHAVES;62.7;28.6;3.67;411;6.9;2.95;18725.81;7.9;46.9;0.4925;94.51;100;6.816632748;0;0;14670
320035;ALTO RIO NOVO;42.22;49.12;7.9;309;16.6;6.98;8115.11;30.64;58.17;0.5305;0;61.26;12.64062691;0;0;7911
320040;ANCHIETA;65.79;30.09;1.65;364;7.2;8.16;153719.03;2.51;75.98;0.4705;100;100;23.11375237;0;100;30285
320050;APIACA;104.05;46.77;8.5;221;14.1;5.86;8758.86;21.57;69.37;0.5323;100;100;26.51816559;13.25908279;0;7542
320060;ARACRUZ;89.54;28.63;2.23;360;7.7;9.27;56955.65;4.2;87.31;0.5091;61.35;84.23;33.35175705;1.905814648;82.35294342;104942
320070;ATILIO VIVACQUA;67.11;36.26;2.39;400;9.7;5.52;19232.51;8.69;62.09;0.4588;100;100;24.44987869;0;100;12270
320080;BAIXO GUANDU;64.36;38.48;3.69;335;12;7.71;15835.63;13.6;77.41;0.4909;100;100;35.18536377;0;0;31263
320090;BARRA DE SAO FRANCISCO;56.2;39.84;5.17;333;15.1;7.02;15958.29;25.35;64.84;0.5253;92.72;100;26.48948097;0;100;45301
320100;BOA ESPERANCA;56.81;39.39;5.4;353;15.5;6.58;12777.45;24.29;72.11;0.4508;91.77;91.77;0;0;0;15146
320110;BOM JESUS DO NORTE;118.67;35.03;2.76;302;8.5;6.18;10295.8;4.57;91.8;0.4885;69.44;69.44;40.04805756;0;0;9988
320115;BREJETUBA;66.35;47.12;11.61;320;18.9;1.41;14283.23;27.86;28.67;0.4909;100;100;16.06425667;8.032128334;0;12450
320120;CACHOEIRO DE ITAPEMIRIM;103.08;25.11;1.43;402;5.8;7.77;20580.26;1.73;91.42;0.5301;84.2;90.59;33.93473053;2.356578588;94.56521606;212172
320130;CARIACICA;50.91;28.59;1.53;321;6;8.34;18371;0.68;96.82;0.4728;22.62;41.7;42.95010376;3.363562346;51.49253845;386495
320140;CASTELO;107.83;25.47;2.3;373;8;2.99;16725.5;17.82;62.79;0.4586;100;100;13.17314816;0;71.42857361;37956
320150;COLATINA;14.55;21.7;1.1;409;7.9;5.88;20891.24;6.39;88.02;0.5177;98.57;100;46.66768646;0.804615259;72.72727203;124283
320160;CONCEICAO DA BARRA;23.5;50.23;6.06;308;14.7;11.44;13929.96;12.45;79.35;0.5262;88.85;100;19.06032562;3.176721096;100;31479
320170;CONCEICAO DO CASTELO;2.27;37.05;5.57;335;12.6;4.24;12911.18;21.9;50.49;0.5165;100;100;15.51951599;0;0;12887
320180;DIVINO DE SAO LOURENCO;71.88;54.44;11.87;250;15.7;2.76;10101.89;44.31;38.57;0.5208;100;100;0;0;0;4236
320190;DOMINGOS MARTINS;41.4;33.78;5.7;357;10.7;1.66;17299.01;21.47;24.31;0.4875;91.73;100;23.44665909;2.930832386;0;34120
320200;DORES DO RIO PRETO;94.87;49.15;4.41;292;18.1;2.93;13566.13;13.45;55.45;0.5148;100;100;29.44207191;14.72103596;100;6793
320210;ECOPORANGA;48.68;50.59;7.18;301;20;6.71;13885.12;28.13;63.67;0.4965;100;100;21.97995377;4.395990849;100;22748
320220;FUNDAO;50.19;29.23;2.24;367;9.1;7.03;24183.26;10.13;84.45;0.5;64.16;64.16;22.3423748;0;100;22379
320225;GOVERNADOR LINDENBERG;58.96;34.7;2.84;407;11.5;1.66;12280.93;40.49;38.88;0.4614;100;100;0;0;0;13047
320230;GUACUI;83.41;37.36;4.51;257;11;6.43;12439.47;13.34;80.43;0.5229;100;100;12.75022316;0;60;31372
320240;GUARAPARI;65.33;29.5;1.79;384;6.6;8.57;15389.39;2.36;95.48;0.5923;49.74;55.21;35.01836395;5.447301388;81.25;128504
320245;IBATIBA;94.63;38.64;5.39;310;17.2;4.05;9763.65;26.86;59.81;0.4602;79.37;79.37;3.736641407;7.473282814;0;26762
320250;IBIRACU;37.27;26.27;1.67;455;7.4;7.53;16139.27;6.2;75.74;0.5649;100;100;39.36697769;0;100;12701
320255;IBITIRAMA;61.11;52.18;9.44;291;19.8;4.62;9453.66;39.92;35.47;0.4733;100;100;22.65005684;0;0;8830
320260;ICONHA;64.18;23.27;2.48;377;6.5;3.9;18785.87;12.11;58.11;0.4586;100;100;21.30227852;0;100;14083
320265;IRUPI;90.96;42.81;6.91;274;18;2.02;11619.74;47.18;37.85;0.5125;77.37;77.37;14.628438;0;0;13672
320270;ITAGUACU;56.58;31.66;2.67;380;13.7;2.77;12667.32;20.35;56.98;0.4341;98.11;100;35.76026154;7.152052402;100;13982
320280;ITAPEMIRIM;71.86;44.17;3.5;308;11.7;7.24;187712.94;7.41;62.38;0.464;70.31;100;34.32788849;2.860657454;100;34957
320290;ITARANA;88.5;25.38;5.02;343;9.8;1.75;14724.25;15.06;37.63;0.4683;100;100;9.584970474;0;0;10433
320300;IUNA;69.18;42.2;4.66;305;13.6;2.07;10775.93;22.3;57.16;0.5007;94.65;94.65;23.79576492;0;100;29417
320305;JAGUARE;59.96;45.03;5.78;347;13.4;8.5;25241.21;15.39;60.92;0.5677;90.56;90.56;25.32527161;0;42.8571434;31589
320310;JERONIMO MONTEIRO;96.72;38.69;4.58;330;12.6;5.73;9647.42;15.3;78.45;0.5389;100;100;8.106355667;16.21271133;0;12336
320313;JOAO NEIVA;50;25.32;1.73;424;6.8;7.39;18011.79;6.96;80.66;0.5547;100;100;23.84642982;0;0;16774
320316;LARANJA DA TERRA;81.73;43.6;13.21;309;12.3;0.96;9419.3;41.41;32.59;0.4755;94.55;94.55;27.47504425;9.158348083;100;10919
320320;LINHARES;18.39;30.14;2.18;324;9.1;7.75;32815.2;8.84;86.03;0.5243;75.54;77.27;26.14669991;0;72.5;179755
320330;MANTENOPOLIS;28.73;50.66;10.17;275;19.6;6.86;8032.71;29.98;63.52;0.5284;100;100;6.388551712;0;0;15653
320332;MARATAIZES;68.03;42.81;3.53;244;10.7;8.54;121204.88;11.33;80.88;0.5311;35.85;35.85;28.01905251;7.641560078;100;39259
320334;MARECHAL FLORIANO;63.86;25.69;1.69;427;9.6;3.34;18631.43;7.38;52.03;0.4977;100;100;5.833965302;0;100;17141
320335;MARILANDIA;56.21;26.17;1.26;400;12.7;3.47;15455.9;26.48;50.85;0.3896;100;100;7.638835907;7.638835907;0;13091
320340;MIMOSO DO SUL;82.64;38.04;6.45;254;12.3;3.59;13396.3;28.23;62.67;0.4987;100;100;23.00701714;7.669005871;100;26079
320350;MONTANHA;87.77;39.87;4.21;339;17.2;6.27;14689.94;15.44;75.76;0.5257;100;100;26.37965584;0;100;18954
320360;MUCURICI;32.89;56.33;7.95;320;19.7;9.2;11157.26;29.34;63.48;0.489;100;100;73.15289307;0;0;5468
320370;MUNIZ FREIRE;89.58;49.53;10.4;280;13.3;4.28;10783.52;28.7;47.13;0.5205;100;100;17.4662323;0;100;17176
320380;MUQUI;97.18;40.64;5.54;305;11.1;8.47;8991.92;18.57;64.66;0.5216;100;100;12.81886959;0;71.42857361;15602
320390;NOVA VENECIA;70.27;31.69;4.08;377;11.8;5.18;15092.45;21.9;66.98;0.4865;89.5;100;27.58566284;1.970404506;87.5;50751
320400;PANCAS;74.55;45.41;4.79;295;17.2;5.57;8239.8;38.21;46.87;0.504;100;100;4.268761158;0;100;23426
320405;PEDRO CANARIO;36.72;44.28;5.36;301;17.8;9.64;10677.46;6.74;92.68;0.4702;79.06;94.29;48.91815567;0;100;26575
320410;PINHEIROS;26.52;39.12;3.75;393;15.6;6.35;13960.43;16.57;78.33;0.4991;89.29;89.29;28.98445702;0;100;27601
320420;PIUMA;57.06;30.58;3.94;317;6.6;7.77;22251.55;2.3;96.28;0.5089;79.45;100;44.66678619;4.466678619;0;22388
320425;PONTO BELO;40.24;53.43;6.22;297;21.9;13.08;9776.28;17.65;80.07;0.5279;100;100;37.42514801;12.47504997;100;8016
320430;PRESIDENTE KENNEDY;75.58;48.24;6.8;322;17.1;8.56;715193.7;18.24;33.35;0.4958;100;100;34.06864929;0;100;11741
320435;RIO BANANAL;35.25;36.4;4.14;405;13.5;2.66;14405.48;41.99;38.72;0.4989;100;100;20.62068176;0;0;19398
320440;RIO NOVO DO SUL;87.69;31.47;2.15;391;8;6.38;13066.69;8.82;52.5;0.4892;100;100;25.79535675;0;100;11630
320450;SANTA LEOPOLDINA;32.26;54.2;6.23;322;12.5;4.36;11760.66;36.82;21.36;0.5672;100;100;131.460022;0;0;12171
320455;SANTA MARIA DE JETIBA;74.92;31.08;5.3;359;11.8;1.2;22325;27.12;34.52;0.5041;100;100;9.618159294;2.404539824;100;41588
320460;SANTA TERESA;71.05;24.68;2.25;459;9.6;2.47;14482.61;11.41;53.92;0.4964;100;100;8.384689331;0;0;23853
320465;SAO DOMINGOS DO NORTE;56.31;34.23;4.05;362;10.8;5.46;15779.71;39.94;42.96;0.4923;79.88;79.88;34.34458923;0;100;8735
320470;SAO GABRIEL DA PALHA;22.77;27.45;2.68;357;10.6;4.14;14099.53;19.15;76.35;0.6072;90.92;98.82;5.117052555;0;100;39085
320480;SAO JOSE DO CALCADO;88.03;41.09;4.63;328;12;6.43;10688.04;12.97;80.23;0.5254;0;0;37.96507263;18.98253632;0;10536
320490;SAO MATEUS;22.48;35.3;4.01;323;9.6;9.18;14706.02;12.99;77.54;0.5773;71.32;81.61;31.93962669;0.742781997;52.94117737;134629
320495;SAO ROQUE DO CANAA;75.93;26.68;2.4;414;10.2;1.56;13815.07;28.27;49.53;0.4206;100;100;7.935248375;0;0;12602
320500;SERRA;86.18;25.64;1.57;321;5.5;9.47;33039.02;0.28;99.31;0.491;42;79.24;38.93696594;3.539724112;59.2465744;536765
320501;SOORETAMA;20.67;46.3;5;385;13.2;9.53;15471.53;21.73;70.77;0.5027;68.84;68.84;31.97135353;3.197135448;58.33333206;31278
320503;VARGEM ALTA;90.28;35.56;3.7;362;12.5;3.59;14737.15;16.98;35.14;0.4515;100;100;13.77536964;0;0;21778
320506;VENDA NOVA DO IMIGRANTE;156.33;24.03;2.39;371;7.7;2.95;18849.35;1.33;72.43;0.5322;100;100;7.632422447;3.816211224;0;26204
320510;VIANA;40.78;34.41;2.11;414;7.9;9.07;20217.1;3.06;91.74;0.4502;100;100;102.8054733;3.715860605;90.27777863;80735
320515;VILA PAVAO;67.96;39.97;6.65;347;14.2;2.49;14940.73;50.04;34.57;0.4855;37.47;78.52;0;0;0;9280
320517;VILA VALERIO;45.37;36.27;4.52;428;13.5;2.18;14399.53;57.8;36.46;0.522;100;100;28.43938828;0;100;14065
320520;VILA VELHA;78.77;17.78;0.8;418;3.6;6.88;21914.19;0.34;99.51;0.5681;25.15;52.08;66.64635468;2.948953629;82.16560364;508655
320530;VITORIA;55.09;15.02;0.85;0;2.5;6.82;64001.91;0.01;100;0.6124;74.32;93.83;37.61494064;2.164888859;56.36363602;369534
330010;ANGRA DOS REIS;80.96;25.32;1.59;431;5.1;8.19;33699.58;0.42;96.33;0.5293;59.25;100;37.11263657;3.330621243;96.07843018;210171
330015;APERIBE;137.37;32.64;1.26;357;10.6;4.19;12643.42;10.05;86.93;0.4521;100;100;16.61681557;0;100;12036
330020;ARARUAMA;60.29;35.02;3.13;291;6.9;10.43;17385.31;2.76;95.07;0.5495;41.69;47.72;39.67408371;2.204115868;100;136109
330022;AREAL;105.3;33.82;2.35;373;6.8;9.55;20635.01;2.8;86.87;0.487;100;100;31.34059334;7.835148335;100;12763
330023;ARMACAO DOS BUZIOS;98.91;22.75;0.82;0;4.9;5.98;115444.11;0.03;100;0.5462;100;100;54.19281387;0;100;35060
330025;ARRAIAL DO CABO;56.64;25.37;1.67;0;4.1;10.3;39319.65;0.26;100;0.4808;79.57;79.57;68.12210083;3.243909597;100;30827
330030;BARRA DO PIRAI;77.49;26.27;2.31;450;4.4;9.88;17708.97;1.16;97.02;0.5234;27.5;54.99;25.70719528;0;87.5;101139
330040;BARRA MANSA;84.55;25.12;1.39;426;4.2;8.47;28004.86;0.63;99.09;0.4892;69.22;85.33;38.86912537;0;73.91304016;185237
330045;BELFORD ROXO;17.83;37.7;2.76;0;5.1;9.93;13247.85;2.58;100;0.4606;22.96;32.15;63.65977859;4.658032417;18.96551704;515239
330050;BOM JARDIM;66.45;29.43;1.7;384;9.9;3.32;22623.77;5.38;60.26;0.4951;75.42;75.42;14.39936638;10.79952526;100;27779
330060;BOM JESUS DO ITABAPOANA;60.43;35.42;2.89;314;10;8.93;16309.8;7.78;84.51;0.5709;100;100;48.2496109;0;90.90908813;37306
330070;CABO FRIO;84.38;27.51;2.29;530;4.8;9.23;84225.68;1.29;75.44;0.5579;42.37;52.78;58.52774811;1.708839417;95.23809814;234077
330080;CACHOEIRAS DE MACACU;64.27;33.53;2.06;371;7.6;9.72;18067.05;5.66;86.5;0.5077;58.54;74.98;33.52779388;1.676389694;95.83333588;59652
330090;CAMBUCI;68.14;37.02;3.52;341;13.6;7.42;16945.34;19.65;76.16;0.4756;44.5;44.5;19.32865143;0;0;15521
330093;CARAPEBUS;26.67;26.57;1.88;425;7;12.12;59555.05;9.08;78.91;0.4413;84.66;84.66;17.79464912;11.86310005;100;16859
330095;COMENDADOR LEVY GASPARIAN;92.93;33.13;1.33;415;7.7;10.7;26834.96;2.62;96.11;0.4427;100;100;11.64144325;0;0;8590
330100;CAMPOS DOS GOYTACAZES;72.48;38.08;3.07;293;6.8;10.17;122063.03;2.76;90.29;0.5756;10.88;40.83;72.08880615;4.080498695;31.48936081;514643
330110;CANTAGALO;78.73;31.28;2.11;383;9.3;3.59;43371.08;8.81;70.71;0.497;100;100;59.51495361;4.959579468;100;20163
330115;CARDOSO MOREIRA;91.8;41.08;2.78;296;13.9;8.26;22953.59;14.04;69.5;0.4698;100;100;7.801528931;7.801528931;0;12818
330120;CARMO;36.32;33.82;2.25;471;8.5;7.71;16966.8;3.95;77.26;0.4818;100;100;20.87573624;5.218934059;0;19161
330130;CASIMIRO DE ABREU;42.67;22.93;1.21;520;6.1;8.15;105694.07;1.24;80.69;0.4967;85.89;85.89;30.52503014;0;100;45864
330140;CONCEICAO DE MACABU;79.15;30.08;2.45;372;7.6;9.74;12014.17;3.85;86.45;0.4924;44.56;100;8.488603592;0;100;23561
330150;CORDEIRO;89.43;22.35;1.06;377;5.3;6.37;14065.44;1.62;97.22;0.4826;78.67;99.2;18.05706024;4.51426506;100;22152
330160;DUAS BARRAS;56.94;32.11;2.02;408;11.8;3.73;16850.95;3.89;70.78;0.453;60.04;97.89;17.29654884;8.648274422;0;11563
330170;DUQUE DE CAXIAS;41.64;32.78;2.57;520;4.8;10.79;28730.21;1.53;99.66;0.4875;29.26;45.41;71.97812653;9.790746689;62.84875107;929449
330180;ENGENHEIRO PAULO DE FRONTIN;97.69;31.84;1.85;477;5.9;12.82;13410.12;0.5;71.94;0.4607;100;100;21.21940804;0;100;14138
330185;GUAPIMIRIM;80;34.06;2.49;537;8.5;12.65;13188.22;3.51;96.63;0.5232;45.61;62.11;32.14142227;4.821213245;100;62225
330187;IGUABA GRANDE;79.41;28.46;1.74;0;4.3;13.48;12929.86;0.32;100;0.567;100;100;34.07851791;0;0;29344
330190;ITABORAI;81.15;33.03;2.81;392;6.4;11.05;22282.21;4.32;98.81;0.4967;61.66;72.71;50.73317719;4.909662247;67.72727203;244416
